ID,Title,Category,Location,Country,Model,Brand,Capacity,Condition,DeliveryTime,DispatchTimeMax,Price,Currency,URL,State,Capacity_Type
223425506691,Mitsubishi 650L Glass Grande French Door Fridge - MR-L650EN-GWH-A,Refrigerators,West Footscray^VIC^Australia,AU,None,MITSUBISHI,650,Brand New,None,None,3070.5,AUD,http://www.ebay.com.au/itm/Mitsubishi-650L-Glass-Grande-French-Door-Fridge-MR-L650EN-GWH-A-/223425506691,VIC,>600
223425507332,Mitsubishi 650L Glass Grande French Door Fridge - MR-L650EN-GBK-A,Refrigerators,West Footscray^VIC^Australia,AU,None,MITSUBISHI,650,Brand New,None,None,3070.5,AUD,http://www.ebay.com.au/itm/Mitsubishi-650L-Glass-Grande-French-Door-Fridge-MR-L650EN-GBK-A-/223425507332,VIC,>600
323712457643,Mitsubishi 650L Glass Grande French Door Fridge - MR-L650EN-GSL-A,Refrigerators,West Footscray^VIC^Australia,AU,None,MITSUBISHI,650,Brand New,None,None,3070.5,AUD,http://www.ebay.com.au/itm/Mitsubishi-650L-Glass-Grande-French-Door-Fridge-MR-L650EN-GSL-A-/323712457643,VIC,>600
323703945231,LG 708L French Door Fridge - GF-L708PL,Refrigerators,West Footscray^VIC^Australia,AU,L708PL,LG,708,Brand New,None,None,3059.0,AUD,http://www.ebay.com.au/itm/LG-708L-French-Door-Fridge-GF-L708PL-/323703945231,VIC,>600
183787345290,Antique Vintage Retro Prestcold 1946 Fridge Freezer,Refrigerators,Lavington^NSW^Australia,AU,None,NONE,None,Seller refurbished,None,None,3000.0,AUD,http://www.ebay.com.au/itm/Antique-Vintage-Retro-Prestcold-1946-Fridge-Freezer-/183787345290,NSW,Nan
183787536856,Antique Retro Vintage 1953 Crosley Shelvador Fridge Freezer,Refrigerators,Lavington^NSW^Australia,AU,None,NONE,None,Seller refurbished,None,None,3000.0,AUD,http://www.ebay.com.au/itm/Antique-Retro-Vintage-1953-Crosley-Shelvador-Fridge-Freezer-/183787536856,NSW,Nan
142796480071,Mishubishi Fridge,Refrigerators,Rockdale^NSW^Australia,AU,None,NONE,None,Used,None,None,3000.0,AUD,http://www.ebay.com.au/itm/Mishubishi-Fridge-/142796480071,NSW,Nan
163572762878,New Mitsubishi - MR-L710EN-GBK-A - 710L Glass Grande French Door Fridge,Refrigerators,Sydney^NSW^Australia,AU,None,MITSUBISHI,710,Brand New,6,2,2999.0,AUD,http://www.ebay.com.au/itm/New-Mitsubishi-MR-L710EN-GBK-A-710L-Glass-Grande-French-Door-Fridge-/163572762878,NSW,>600
153325368924,New LG - GF-V570MBL - 570L Slim French Door Fridge - Matte Black Finish,Refrigerators,Sydney^NSW^Australia,AU,None,LG,570,Brand New,6,2,2999.0,AUD,http://www.ebay.com.au/itm/New-LG-GF-V570MBL-570L-Slim-French-Door-Fridge-Matte-Black-Finish-/153325368924,NSW,550-600
152825880909,New Mitsubishi - MR-LX630EM-GSL - 630L LX Grande French Door,Refrigerators,Sydney^NSW^Australia,AU,MR-LX630EM-GSL,MITSUBISHI,630,Brand New,6,2,2999.0,AUD,http://www.ebay.com.au/itm/New-Mitsubishi-MR-LX630EM-GSL-630L-LX-Grande-French-Door-/152825880909,NSW,>600
143213024950,LG - GF-V708BSL - 708L French Door Fridge with InstaView Door-In-Door,Refrigerators,Greenacre^NSW^Australia,AU,GF-V708BSL,LG,708,New: Never Used,None,None,2999.0,AUD,http://www.ebay.com.au/itm/LG-GF-V708BSL-708L-French-Door-Fridge-InstaView-Door-In-Door-/143213024950,NSW,>600
113563002222,NEW Fisher & Paykel RF610ADUX5 614L French Door Refrigerator,Refrigerators,Strathmore^VIC^Australia,AU,RF610ADUX5,FISHER & PAYKEL,614,Brand New,6,1,2999.0,AUD,http://www.ebay.com.au/itm/NEW-Fisher-Paykel-RF610ADUX5-614L-French-Door-Refrigerator-/113563002222,VIC,>600
293064986411,LG  910L InstaView Door-in-Door French Door Refrigerator GF-V910MBSL,Refrigerators,West Footscray^VIC^Australia,AU,GF-V910MBSL,LG,910,Manufacturer refurbished,None,None,2999.0,AUD,http://www.ebay.com.au/itm/LG-910L-InstaView-Door-in-Door-French-Door-Refrigerator-GF-V910MBSL-/293064986411,VIC,>600
131869093790,EUROTAG 888LT  LED LIGHT COMMERCIAL UPRIGHT DISPLAY FREEZER RRP$4999.0 BRAND NEW,Refrigerators,Dandenong North^VIC^Australia,AU,EU-888FZ,EUROTAG,888,Brand New,None,None,2990.0,AUD,http://www.ebay.com.au/itm/EUROTAG-888LT-LED-LIGHT-COMMERCIAL-UPRIGHT-DISPLAY-FREEZER-RRP-4999-0-BRAND-NEW-/131869093790,VIC,>600
143020191546,NEW Samsung SRF714NCDBLS 714L French Door Refrigerator,Refrigerators,Strathmore^VIC^Australia,AU,SRF714NCDBLS,SAMSUNG,714,Brand New,6,1,2988.0,AUD,http://www.ebay.com.au/itm/NEW-Samsung-SRF714NCDBLS-714L-French-Door-Refrigerator-/143020191546,VIC,>600
252760572049,NEW! 888 Litre LED Light Commercial Restaurant Upright Display Freezer RRP-$4999,Refrigerators,Dandenong North^VIC^Australia,AU,None,EUROTAG,1000lt,Brand New,None,None,2950.0,AUD,http://www.ebay.com.au/itm/NEW-888-Litre-LED-Light-Commercial-Restaurant-Upright-Display-Freezer-RRP-4999-/252760572049,VIC,Nan
303049532924,VINTAGE RETRO ANTIQUE KELVINATOR MATCHING FRIDGE AND FREEZER FOODARAMA FABULOUS,Refrigerators,Seaford^VIC^Australia,AU,None,KELVINATOR,None,Used,None,None,2950.0,AUD,http://www.ebay.com.au/itm/VINTAGE-RETRO-ANTIQUE-KELVINATOR-MATCHING-FRIDGE-AND-FREEZER-FOODARAMA-FABULOUS-/303049532924,VIC,Nan
223412532032,Fisher & Paykel 614L French Door Fridge - RF610ADJX5,Refrigerators,West Footscray^VIC^Australia,AU,RF610ADJX5,NONE,614,Brand New,None,None,2942.85,AUD,http://www.ebay.com.au/itm/Fisher-Paykel-614L-French-Door-Fridge-RF610ADJX5-/223412532032,VIC,>600
222853427283,EUROTAG 888LT  LED LIGHT COMMERCIAL UPRIGHT DISPLAY FREEZER RRP$4999.0 BRAND NEW,Refrigerators,Dandenong North^VIC^Australia,AU,None,EUROTAG,None,Brand New,None,None,2900.0,AUD,http://www.ebay.com.au/itm/EUROTAG-888LT-LED-LIGHT-COMMERCIAL-UPRIGHT-DISPLAY-FREEZER-RRP-4999-0-BRAND-NEW-/222853427283,VIC,Nan
112048838047,EUROTAG 888LT  LED LIGHT COMMERCIAL UPRIGHT DISPLAY FREEZER RRP$4999.0 BRAND NEW,Refrigerators,Dandenong North^VIC^Australia,AU,EU-888FZW,EUROTAG,888lt,Brand New,None,None,2900.0,AUD,http://www.ebay.com.au/itm/EUROTAG-888LT-LED-LIGHT-COMMERCIAL-UPRIGHT-DISPLAY-FREEZER-RRP-4999-0-BRAND-NEW-/112048838047,VIC,Nan
283313915710,Fridge/COOLROOM Matte Black 3 Door,Refrigerators,North Richmond^NSW^Australia,AU,3 Door,WILLIAMS,None,Used,None,None,2900.0,AUD,http://www.ebay.com.au/itm/Fridge-COOLROOM-Matte-Black-3-Door-/283313915710,NSW,Nan
153107629809,New Fisher & Paykel - RF605QDVX1 - 605L Quad Door Fridge Freezer,Refrigerators,Sydney^NSW^Australia,AU,None,FISHER & PAYKEL,605,Brand New,6,2,2899.0,AUD,http://www.ebay.com.au/itm/New-Fisher-Paykel-RF605QDVX1-605L-Quad-Door-Fridge-Freezer-/153107629809,NSW,>600
162965238010,New Fisher & Paykel - RF610ADUX5 - 614L French Door Fridge,Refrigerators,Sydney^NSW^Australia,AU,RF610ADUX5,FISHER & PAYKEL,614,Brand New,6,2,2899.0,AUD,http://www.ebay.com.au/itm/New-Fisher-Paykel-RF610ADUX5-614L-French-Door-Fridge-/162965238010,NSW,>600
323704039491,Fisher & Paykel 614L French Door Fridge - RF610ADUX5,Refrigerators,West Footscray^VIC^Australia,AU,RF610ADUX5,FISHER & PAYKEL,614,Brand New,None,None,2888.8,AUD,http://www.ebay.com.au/itm/Fisher-Paykel-614L-French-Door-Fridge-RF610ADUX5-/323704039491,VIC,>600
282222317755,NEW Liebherr SKES4210LH 405L Upright Fridge,Refrigerators,Sydney^NSW^Australia,AU,None,LIEBHERR,405,Brand New,6,3,2872.0,AUD,http://www.ebay.com.au/itm/NEW-Liebherr-SKES4210LH-405L-Upright-Fridge-/282222317755,NSW,400-450
163038351533,New Samsung - SRF714NCDBLS - 714L French Door Refrigerator,Refrigerators,Sydney^NSW^Australia,AU,SRF714NCDBLS,SAMSUNG,714,Brand New,6,2,2799.0,AUD,http://www.ebay.com.au/itm/New-Samsung-SRF714NCDBLS-714L-French-Door-Refrigerator-/163038351533,NSW,>600
303036308565,Mitsubishi MRLX630EMGBK 630L French Door Refrigerator,Refrigerators,Oakleigh^VIC^Australia,AU,MR-LX630EM-G,MITSUBISHI,630,Brand New,None,None,2799.0,AUD,http://www.ebay.com.au/itm/Mitsubishi-MRLX630EMGBK-630L-French-Door-Refrigerator-/303036308565,VIC,>600
302967846780,NEW Fisher & Paykel RF522ADUB5 519L ActiveSmart French Door Fridge,Refrigerators,Sydney^NSW^Australia,AU,None,FISHER & PAYKEL,519,Brand New,6,3,2799.0,AUD,http://www.ebay.com.au/itm/NEW-Fisher-Paykel-RF522ADUB5-519L-ActiveSmart-French-Door-Fridge-/302967846780,NSW,500-550
302482914716,NEW Beko GNE134750X 725L French Door Fridge,Refrigerators,Sydney^NSW^Australia,AU,None,BEKO,725,Brand New,3,3,2706.0,AUD,http://www.ebay.com.au/itm/NEW-Beko-GNE134750X-725L-French-Door-Fridge-/302482914716,NSW,>600
401733924726,Bosch KAD92AI20A 633L Side-by-Side Refrigerator,Refrigerators,Manly West^QLD^Australia,AU,KAD92AI20A,BOSCH,633,Brand New,None,None,2700.0,AUD,http://www.ebay.com.au/itm/Bosch-KAD92AI20A-633L-Side-by-Side-Refrigerator-/401733924726,QLD,>600
152999004214,New Westinghouse - WHE7074SA - 702L French Door Fridge,Refrigerators,Sydney^NSW^Australia,AU,WHE7074SA,WESTINGHOUSE,702,Brand New,6,2,2699.0,AUD,http://www.ebay.com.au/itm/New-Westinghouse-WHE7074SA-702L-French-Door-Fridge-/152999004214,NSW,>600
233141344956,Fisher & Paykel 519L French Door Fridge - RF522ADJX5,Refrigerators,West Footscray^VIC^Australia,AU,None,FISHER & PAYKEL,519,Brand New,None,None,2696.75,AUD,http://www.ebay.com.au/itm/Fisher-Paykel-519L-French-Door-Fridge-RF522ADJX5-/233141344956,VIC,500-550
282805656099,NEW Fisher & Paykel RF610ADW5 614L ActiveSmart French Door Fridge,Refrigerators,Sydney^NSW^Australia,AU,None,FISHER & PAYKEL,614,Brand New,3,3,2658.0,AUD,http://www.ebay.com.au/itm/NEW-Fisher-Paykel-RF610ADW5-614L-ActiveSmart-French-Door-Fridge-/282805656099,NSW,>600
273494451973,NEW Whirlpool WQ70900SXX 675L French Door Fridge,Refrigerators,Sydney^NSW^Australia,AU,None,WHIRLPOOL,675,Brand New,3,3,2613.0,AUD,http://www.ebay.com.au/itm/NEW-Whirlpool-WQ70900SXX-675L-French-Door-Fridge-/273494451973,NSW,>600
143158864000,Samsung 647L Twin Cooling Plus Flat French Door Fridge_Model: SRF644CDLS,Refrigerators,Auburn^NSW^Australia,AU,SRF644CDL,SAMSUNG,647,New: Never Used,None,None,2599.0,AUD,http://www.ebay.com.au/itm/Samsung-647L-Twin-Cooling-Plus-Flat-French-Door-Fridge-Model-SRF644CDLS-/143158864000,NSW,>600
273814138343,NEW Electrolux EHE5267BB 524L French Door Fridge,Refrigerators,Sydney^NSW^Australia,AU,None,ELECTROLUX,524,Brand New,3,3,2521.0,AUD,http://www.ebay.com.au/itm/NEW-Electrolux-EHE5267BB-524L-French-Door-Fridge-/273814138343,NSW,500-550
272825042961,Samsung SRF924DLS 924L French 4-Door Fridge with Cool Select Zone,Refrigerators,Guildford^NSW^Australia,AU,SRF924DLS,SAMSUNG,924,Seller refurbished,None,None,2511.0,AUD,http://www.ebay.com.au/itm/Samsung-SRF924DLS-924L-French-4-Door-Fridge-Cool-Select-Zone-/272825042961,NSW,>600
233145561503,Beko 626L Four Door Fridge - BFR630DX,Refrigerators,West Footscray^VIC^Australia,AU,None,BEKO,626,Brand New,None,None,2509.3,AUD,http://www.ebay.com.au/itm/Beko-626L-Four-Door-Fridge-BFR630DX-/233145561503,VIC,>600
153306875759,LG French door fridge/freezer GRD730SL with ice/water dispenser in ec,Refrigerators,Gin Gin^QLD^Australia,AU,LG GRD730SL,LG,730,Used,None,None,2500.0,AUD,http://www.ebay.com.au/itm/LG-French-door-fridge-freezer-GRD730SL-ice-water-dispenser-ec-/153306875759,QLD,>600
202628333014,Fisher & Paykel RF610ADUSX5 614L French Door Refrigerator,Refrigerators,Wantirna South^VIC^Australia,AU,RF610ADUSX5,FISHER & PAYKEL,614,New: Never Used,None,None,2500.0,AUD,http://www.ebay.com.au/itm/Fisher-Paykel-RF610ADUSX5-614L-French-Door-Refrigerator-/202628333014,VIC,>600
323785671337,LG GF-L708PL 708L French Door Refrigerator,Refrigerators,Castle Hill^NSW^Australia,AU,L708PL,LG,708,Used,None,None,2500.0,AUD,http://www.ebay.com.au/itm/LG-GF-L708PL-708L-French-Door-Refrigerator-/323785671337,NSW,>600
352524797232,samsung fridge,Refrigerators,North Richmond^NSW^Australia,AU,None,SAMSUNG,None,Used,None,None,2500.0,AUD,http://www.ebay.com.au/itm/samsung-fridge-/352524797232,NSW,Nan
332671882717,Smeg 326 Litre Refrigerator &Freezer Black NEW Right Hand Door FAB32RWHNA1,Refrigerators,St Albans^VIC^Australia,AU,None,SMEG,328,Used,None,None,2500.0,AUD,http://www.ebay.com.au/itm/Smeg-326-Litre-Refrigerator-Freezer-Black-NEW-Right-Hand-Door-FAB32RWHNA1-/332671882717,VIC,300-350
153242222190,New LG - GF-L570PL - 570L Slim French Door Fridge - Stainless Steel Finish,Refrigerators,Sydney^NSW^Australia,AU,None,LG,570,Brand New,6,2,2499.0,AUD,http://www.ebay.com.au/itm/New-LG-GF-L570PL-570L-Slim-French-Door-Fridge-Stainless-Steel-Finish-/153242222190,NSW,550-600
152835876150,New Hitachi - 650L 4-Door French Door Fridge - R-WB735PT5-XGR,Refrigerators,Sydney^NSW^Australia,AU,RWB735PT5XGR,HITACHI,650,Brand New,6,2,2499.0,AUD,http://www.ebay.com.au/itm/New-Hitachi-650L-4-Door-French-Door-Fridge-R-WB735PT5-XGR-/152835876150,NSW,>600
163170755125,New Fisher & Paykel - RF522ADUB5 - 519L French Door Fridge,Refrigerators,Sydney^NSW^Australia,AU,None,FISHER & PAYKEL,519,Brand New,6,2,2499.0,AUD,http://www.ebay.com.au/itm/New-Fisher-Paykel-RF522ADUB5-519L-French-Door-Fridge-/163170755125,NSW,500-550
273193130083,NEW Westinghouse WHE7074SA 702L French Door Fridge,Refrigerators,Sydney^NSW^Australia,AU,WHE7074SA,NONE,702,Brand New,3,3,2498.0,AUD,http://www.ebay.com.au/itm/NEW-Westinghouse-WHE7074SA-702L-French-Door-Fridge-/273193130083,NSW,>600
233141356774,LG 665L Side by Side Fridge - GS-D665BSL,Refrigerators,West Footscray^VIC^Australia,AU,GS-D665BSL,LG,665,Brand New,None,None,2492.05,AUD,http://www.ebay.com.au/itm/LG-665L-Side-Side-Fridge-GS-D665BSL-/233141356774,VIC,>600
272531811428,NEW Bosch KIN34P60AU 287L Serie 8 Integrated Bottom Mount Fridge,Refrigerators,Sydney^NSW^Australia,AU,KIN34P60AU,BOSCH,287,Brand New,3,3,2476.0,AUD,http://www.ebay.com.au/itm/NEW-Bosch-KIN34P60AU-287L-Serie-8-Integrated-Bottom-Mount-Fridge-/272531811428,NSW,250-300
303052658260,DC285L,Refrigerators,Eltham^VIC^Australia,AU,DC285L,BUSHMAN FRIDGES,285,Brand New,None,None,2475.0,AUD,http://www.ebay.com.au/itm/DC285L-/303052658260?var=601988596639,VIC,250-300
323704056235,Fisher & Paykel 422L Bottom Mount Fridge - E442BRXFDJ5,Refrigerators,West Footscray^VIC^Australia,AU,None,FISHER & PAYKEL,422,Brand New,None,None,2455.25,AUD,http://www.ebay.com.au/itm/Fisher-Paykel-422L-Bottom-Mount-Fridge-E442BRXFDJ5-/323704056235,VIC,400-450
233141625335,Fisher & Paykel 422L Bottom Mount Fridge - E442BLXFDJ5,Refrigerators,West Footscray^VIC^Australia,AU,None,FISHER & PAYKEL,422,Brand New,None,None,2455.25,AUD,http://www.ebay.com.au/itm/Fisher-Paykel-422L-Bottom-Mount-Fridge-E442BLXFDJ5-/233141625335,VIC,400-450
173474454278,Mitsubishi 710L L4 Grande French Door Fridge MRL-710EG-DB=A,Refrigerators,East Maitland^NSW^Australia,AU,MR-L710EG-PWH-A,MITSUBISHI,710,New: Never Used,None,None,2450.0,AUD,http://www.ebay.com.au/itm/Mitsubishi-710L-L4-Grande-French-Door-Fridge-MRL-710EG-DB-A-/173474454278,NSW,>600
273547428003,NEW Sharp SJFJ676VBK 676L French Door Fridge,Refrigerators,Sydney^NSW^Australia,AU,SJFJ676VBK,SHARP,676,Brand New,3,3,2441.0,AUD,http://www.ebay.com.au/itm/NEW-Sharp-SJFJ676VBK-676L-French-Door-Fridge-/273547428003,NSW,>600
233144287342,HiSense 701L French Door Fridge - HR6FDFF701SW,Refrigerators,West Footscray^VIC^Australia,AU,HR6FDFF701SW,HISENSE,701,Brand New,None,None,2411.55,AUD,http://www.ebay.com.au/itm/HiSense-701L-French-Door-Fridge-HR6FDFF701SW-/233144287342,VIC,>600
282315527880,NEW LG GS-D665BSL 665L Side by Side Fridge,Refrigerators,Sydney^NSW^Australia,AU,GS-D665BSL,LG,665,Brand New,6,3,2408.0,AUD,http://www.ebay.com.au/itm/NEW-LG-GS-D665BSL-665L-Side-Side-Fridge-/282315527880,NSW,>600
323703974889,Fisher & Paykel 519L ActiveSmart Fridge - E522BRXFDU5,Refrigerators,West Footscray^VIC^Australia,AU,E522BRXFDU5,FISHER & PAYKEL,519,Brand New,None,None,2405.8,AUD,http://www.ebay.com.au/itm/Fisher-Paykel-519L-ActiveSmart-Fridge-E522BRXFDU5-/323703974889,VIC,500-550
323704539107,Fisher & Paykel 519L ActiveSmart Fridge - E522BLXFDU5,Refrigerators,West Footscray^VIC^Australia,AU,E522BLXFDU5,FISHER & PAYKEL,519,Brand New,None,None,2405.8,AUD,http://www.ebay.com.au/itm/Fisher-Paykel-519L-ActiveSmart-Fridge-E522BLXFDU5-/323704539107,VIC,500-550
264280750775,Liebherr EFL5705 Solid Top Chest Freezer - 537 Litres,Mini Fridges,Parramatta^NSW^Australia,AU,,NAN,,Brand New,6,1,2405.2,AUD,http://www.ebay.com.au/itm/Liebherr-EFL5705-Solid-Top-Chest-Freezer-537-Litres-/264280750775,NSW,Nan
202583219366,Liebherr CBNES5067-20 Freestanding BioFresh Fridge Freezer with Ice Maker,Refrigerators,Paddington^QLD^Australia,AU,cbnes5067,LIEBHERR,None,Used,None,None,2400.0,AUD,http://www.ebay.com.au/itm/Liebherr-CBNES5067-20-Freestanding-BioFresh-Fridge-Freezer-Ice-Maker-/202583219366,QLD,Nan
113132798551,NEW Fisher & Paykel RF610ADX5 614L French Door Refrigerator,Refrigerators,Strathmore^VIC^Australia,AU,Rf610adx5,FISHER & PAYKEL,614,Brand New,6,1,2399.0,AUD,http://www.ebay.com.au/itm/NEW-Fisher-Paykel-RF610ADX5-614L-French-Door-Refrigerator-/113132798551,VIC,>600
113674046036,Samsung 719L French Door Refrigerator_Model: SRF719DLS,Refrigerators,Rockdale^NSW^Australia,AU,SRF719DLS,SAMSUNG,719,New: Never Used,None,None,2399.0,AUD,http://www.ebay.com.au/itm/Samsung-719L-French-Door-Refrigerator-Model-SRF719DLS-/113674046036,NSW,>600
381981889483,SAMSUNG 719L FRENCH DOOR FRIDE- SRF719DLS CONERTABLE 4TH DOOR- EASY CLEAN STEEL,Refrigerators,Warrawong^NSW^Australia,AU,SRF719DLS,SAMSUNG,719,Manufacturer refurbished,None,None,2399.0,AUD,http://www.ebay.com.au/itm/SAMSUNG-719L-FRENCH-DOOR-FRIDE-SRF719DLS-CONERTABLE-4TH-DOOR-EASY-CLEAN-STEEL-/381981889483,NSW,>600
163607115783,New Fisher & Paykel - RF523GDX1 - 523L French Door Fridge,Refrigerators,Sydney^NSW^Australia,AU,None,FISHER & PAYKEL,523,Brand New,6,2,2399.0,AUD,http://www.ebay.com.au/itm/New-Fisher-Paykel-RF523GDX1-523L-French-Door-Fridge-/163607115783,NSW,500-550
123710652453,NEW Westinghouse WHE6060SA-D 605L French Door Refrigerator,Refrigerators,Strathmore^VIC^Australia,AU,WHE6060SA,WESTINGHOUSE,605,Brand New,6,1,2399.0,AUD,http://www.ebay.com.au/itm/NEW-Westinghouse-WHE6060SA-D-605L-French-Door-Refrigerator-/123710652453,VIC,>600
303052658260,DC285L,Refrigerators,Eltham^VIC^Australia,AU,DC285L,BUSHMAN FRIDGES,285,Brand New,None,None,2395.0,AUD,http://www.ebay.com.au/itm/DC285L-/303052658260?var=0,VIC,250-300
303052658260,DC285L,Refrigerators,Eltham^VIC^Australia,AU,DC285L,BUSHMAN FRIDGES,285,Brand New,None,None,2395.0,AUD,http://www.ebay.com.au/itm/DC285L-/303052658260?var=601988596640,VIC,250-300
233141323665,Fisher & Paykel 519L French Door Fridge - RF522ADW5,Refrigerators,West Footscray^VIC^Australia,AU,None,FISHER & PAYKEL,519,Brand New,None,None,2394.3,AUD,http://www.ebay.com.au/itm/Fisher-Paykel-519L-French-Door-Fridge-RF522ADW5-/233141323665,VIC,500-550
264280750613,Polar Upright Fridge 600Ltr Stainless Steel,Refrigerators,Parramatta^NSW^Australia,AU,,NAN,None,Brand New,6,1,2369.89,AUD,http://www.ebay.com.au/itm/Polar-Upright-Fridge-600Ltr-Stainless-Steel-/264280750613,NSW,Nan
264280750514,Bromic GM0300 RETRO Glass Door Chiller,Refrigerators,Parramatta^NSW^Australia,AU,,NAN,None,Brand New,6,1,2331.5,AUD,http://www.ebay.com.au/itm/Bromic-GM0300-RETRO-Glass-Door-Chiller-/264280750514,NSW,Nan
233141634065,LG 668L Side by Side Refrigerator - GS-L668PNL,Refrigerators,West Footscray^VIC^Australia,AU,GS-L668PNL,LG,668,Brand New,None,None,2318.4,AUD,http://www.ebay.com.au/itm/LG-668L-Side-Side-Refrigerator-GS-L668PNL-/233141634065,VIC,>600
233141672602,Westinghouse 520L French Door Fridge - WHE5260SA,Refrigerators,West Footscray^VIC^Australia,AU,None,WESTINGHOUSE,524,Brand New,None,None,2318.4,AUD,http://www.ebay.com.au/itm/Westinghouse-520L-French-Door-Fridge-WHE5260SA-/233141672602,VIC,500-550
292995958694,LG GFL570MBL 570L Slim French Door Fridge in Matte Black Finish,Refrigerators,Oakleigh^VIC^Australia,AU,None,LG,570,Brand New,None,None,2299.0,AUD,http://www.ebay.com.au/itm/LG-GFL570MBL-570L-Slim-French-Door-Fridge-Matte-Black-Finish-/292995958694,VIC,550-600
303122022036,XCD280,Refrigerators,Eltham^VIC^Australia,AU,XCD280,BUSHMAN FRIDGES,280,Brand New,3,1,2295.0,AUD,http://www.ebay.com.au/itm/XCD280-/303122022036?var=0,VIC,250-300
303122022036,XCD280,Refrigerators,Eltham^VIC^Australia,AU,XCD280,BUSHMAN FRIDGES,280,Brand New,3,1,2295.0,AUD,http://www.ebay.com.au/itm/XCD280-/303122022036?var=602054519971,VIC,250-300
303122022036,XCD280,Refrigerators,Eltham^VIC^Australia,AU,XCD280,BUSHMAN FRIDGES,280,Brand New,3,1,2295.0,AUD,http://www.ebay.com.au/itm/XCD280-/303122022036?var=602054519972,VIC,250-300
332164936150,285 Litre 12v 24v DC Upright Freestanding Fridge,Refrigerators,Penguin^TAS^Australia,AU,DC 285,ARCTICOLD,285,Brand New,None,None,2295.0,AUD,http://www.ebay.com.au/itm/285-Litre-12v-24v-DC-Upright-Freestanding-Fridge-/332164936150,TAS,250-300
332631374275,280 Litre 2-way Fridge,Refrigerators,Penguin^TAS^Australia,AU,None,NONE,280,Brand New,None,None,2295.0,AUD,http://www.ebay.com.au/itm/280-Litre-2-way-Fridge-/332631374275,TAS,250-300
190977338586,2 Door 280L Stainless Steel Glass Door Under Counter Workbench Storage Fridge,Refrigerators,Auburn^NSW^Australia,AU,None,CHILLMATIC,280,Brand New,None,None,2279.95,AUD,http://www.ebay.com.au/itm/2-Door-280L-Stainless-Steel-Glass-Door-Under-Counter-Workbench-Storage-Fridge-/190977338586,NSW,250-300
200990989759,2 Door 280L Stainless Steel Under Counter Workbench Storage Fridge,Refrigerators,Auburn^NSW^Australia,AU,None,CHILLMATIC,280,Brand New,None,None,2249.95,AUD,http://www.ebay.com.au/itm/2-Door-280L-Stainless-Steel-Under-Counter-Workbench-Storage-Fridge-/200990989759,NSW,250-300
282235923468,NEW Bosch KAN92VI30A 652L Serie 4 Side by Side Fridge,Refrigerators,Sydney^NSW^Australia,AU,KAN92VI30A,BOSCH,652,Brand New,3,3,2231.0,AUD,http://www.ebay.com.au/itm/NEW-Bosch-KAN92VI30A-652L-Serie-4-Side-Side-Fridge-/282235923468,NSW,>600
283463644844,NEW Electrolux ETE5407SB-L 536L Top Mount Fridge,Refrigerators,Sydney^NSW^Australia,AU,None,ELECTROLUX,536,Brand New,6,3,2230.0,AUD,http://www.ebay.com.au/itm/NEW-Electrolux-ETE5407SB-L-536L-Top-Mount-Fridge-/283463644844,NSW,500-550
303136247647,NEW Electrolux ETE5407SB-R 536L Top Mount Fridge,Refrigerators,Sydney^NSW^Australia,AU,None,ELECTROLUX,536,Brand New,6,3,2230.0,AUD,http://www.ebay.com.au/itm/NEW-Electrolux-ETE5407SB-R-536L-Top-Mount-Fridge-/303136247647,NSW,500-550
233141358483,Fisher & Paykel 442L Bottom Mount Fridge - E442BRXFDU5,Refrigerators,West Footscray^VIC^Australia,AU,None,FISHER & PAYKEL,442,Brand New,None,None,2203.4,AUD,http://www.ebay.com.au/itm/Fisher-Paykel-442L-Bottom-Mount-Fridge-E442BRXFDU5-/233141358483,VIC,400-450
